,device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,days_used,normalized_used_price,normalized_new_price,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020
2631,27,0,15.34,1,0,8.0,2.0,16.0,4.0,3050.0,212.0,1081,4.121959729,5.634468123,0,0,0,0,0,0,0
2632,27,0,12.7,0,0,8.0,0.3,16.0,4.0,2390.0,153.0,763,4.273605886,5.393309314,0,0,0,0,0,0,0
2633,27,0,10.16,0,0,5.0,0.3,16.0,4.0,1750.0,115.0,934,3.918402612,4.873287103,0,0,0,0,0,0,0
2634,27,0,11.56,1,0,13.1,0.3,32.0,4.0,2300.0,138.0,601,4.392842927,5.437122329,0,0,0,0,0,0,0
2635,27,0,10.24,0,0,8.0,0.3,32.0,4.0,1750.0,137.0,673,3.697343533,4.863680881,0,0,0,0,0,0,0
2636,27,0,10.31,1,0,8.0,0.3,32.0,4.0,2370.0,155.0,588,4.325720798,5.191288794,0,0,0,0,0,0,0
2637,27,0,25.43,1,0,8.1,2.2,16.0,4.0,6000.0,495.0,704,5.030241824,5.857475907,0,0,0,0,0,0,0
2638,27,0,25.43,0,0,8.1,2.2,16.0,4.0,6000.0,495.0,607,4.829912459,5.702147806,0,0,0,0,0,0,0
2639,27,0,12.7,1,0,13.1,2.2,16.0,4.0,2330.0,146.0,930,4.566117459,5.598755237,0,0,0,0,0,0,0
2640,27,0,12.7,1,0,13.0,2.0,16.0,4.0,2370.0,151.0,558,4.213312081,5.558795238,0,0,0,0,0,0,0
2641,28,0,10.29,0,0,5.0,2.0,16.0,4.0,1700.0,107.0,811,3.548754946,4.494797129,1,0,0,0,0,0,0
2642,28,0,12.7,0,0,8.0,1.3,16.0,4.0,1800.0,177.0,592,4.110709916,4.406597289,1,0,0,0,0,0,0
2643,28,0,7.75,0,0,2.0,1.3,16.0,4.0,1750.0,112.0,998,3.057297629,3.689129423,1,0,0,0,0,0,0
2644,28,0,10.16,0,0,2.0,1.3,16.0,4.0,1750.0,122.0,593,3.335413641,3.945651186,1,0,0,0,0,0,0
2645,28,0,10.16,0,0,2.0,1.3,16.0,4.0,1750.0,155.0,1055,3.667400422,4.077537444,1,0,0,0,0,0,0
2646,28,0,12.7,0,0,8.0,1.3,16.0,4.0,1800.0,190.0,692,4.061304708,4.391357962,1,0,0,0,0,0,0
2647,28,0,10.29,0,0,3.15,1.3,16.0,4.0,1450.0,156.0,711,3.374853406,4.094511215,1,0,0,0,0,0,0
2648,28,0,10.29,0,0,5.0,1.3,16.0,4.0,2100.0,158.0,1053,3.587400285,4.715727177,0,0,0,0,0,0,0
2649,28,0,10.16,0,0,3.15,1.3,512.0,0.25,2100.0,158.0,1025,3.02140002,3.902578547,0,0,0,0,0,0,0
2650,28,0,7.75,0,0,1.3,0.3,512.0,0.25,2100.0,158.0,794,2.660259537,3.732657076,0,0,0,0,0,0,0
2651,28,0,10.29,0,0,8.0,2.0,16.0,4.0,2100.0,155.0,802,4.009512627,5.006694205,0,0,0,0,0,0,0
2652,28,0,10.29,0,0,8.0,1.3,16.0,4.0,2100.0,190.0,814,3.785552341,4.382151627,0,0,0,0,0,0,0
2653,28,0,10.29,0,0,5.0,1.3,16.0,4.0,1730.0,123.3,1086,3.842029634,4.367420482,0,0,0,0,0,0,0
2654,28,0,10.29,0,0,3.15,1.3,16.0,4.0,2100.0,108.0,1083,3.461351304,4.248066579,0,0,0,0,0,0,0
2655,28,0,10.16,0,0,5.0,1.3,16.0,4.0,2100.0,100.0,1020,3.370050653,4.245490733,0,0,0,0,0,0,0
2656,28,0,7.75,0,0,3.15,1.3,16.0,4.0,2100.0,125.0,1028,3.294354286,3.660737148,0,0,0,0,0,0,0
2657,28,0,12.7,0,0,8.0,2.0,32.0,4.0,2100.0,175.0,894,4.28661645,5.06354395,0,0,0,0,0,0,0
2658,28,0,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,161.0,967,3.568969157,4.874433673,0,0,0,0,0,0,0
2659,28,0,12.7,0,0,8.0,3.0,16.0,4.0,2100.0,176.0,1088,4.100160948,5.395897695,0,0,0,0,0,0,0
2660,28,0,12.7,0,0,5.0,1.3,16.0,4.0,2100.0,186.0,667,4.023206534,4.492001488,0,0,0,0,0,0,0
2661,28,0,10.29,0,0,5.0,1.3,16.0,4.0,2100.0,143.0,878,3.673511977,4.380650688,0,0,0,0,0,0,0
2662,28,0,10.29,0,0,3.15,1.3,16.0,4.0,2100.0,130.0,1054,3.547603867,4.238011912,0,0,0,0,0,0,0
2663,28,0,10.16,0,0,3.15,1.3,16.0,4.0,1300.0,90.0,858,3.237893831,3.909219078,0,0,0,0,0,0,0
2664,28,0,7.75,0,0,3.15,1.3,16.0,4.0,1500.0,135.0,615,3.161246712,3.695110004,0,0,0,0,0,0,0
2665,28,0,17.78,0,0,3.15,1.3,16.0,4.0,3000.0,450.0,959,4.341595189,4.790404164,0,0,0,0,0,0,0
2666,28,0,12.7,0,0,5.0,1.3,16.0,4.0,2100.0,185.0,747,3.888344878,4.600157644,0,0,0,0,0,0,0
2667,28,0,12.78,0,0,8.0,5.0,16.0,4.0,2550.0,196.3,912,4.134366237,5.34610703,0,0,0,0,0,0,0
2668,28,0,12.78,0,0,8.0,5.0,16.0,4.0,2550.0,196.3,730,3.986388087,5.249757176,0,0,0,0,0,0,0
2669,28,0,25.4,0,0,3.15,0.3,16.0,4.0,7600.0,158.0,917,4.39172941,5.189283446,0,0,0,0,0,0,0
2670,28,0,10.29,0,0,8.0,1.3,16.0,4.0,2100.0,158.0,994,4.306090069,5.006894974,0,0,0,0,0,0,0
2671,23,0,7.75,0,0,3.15,0.3,16.0,4.0,1750.0,100.0,587,3.555919327,4.500698164,0,0,0,0,0,0,0
2672,23,0,17.78,0,0,0.3,2.0,32.0,4.0,3500.0,354.4,571,4.333492688,4.388132953,1,0,0,0,0,0,0
2673,23,0,17.78,0,0,0.3,2.0,32.0,4.0,3500.0,354.4,791,4.146937012,4.24247717,1,0,0,0,0,0,0
2674,23,0,25.43,0,0,8.0,1.2,32.0,4.0,2000.0,630.5,1085,5.094486126,5.350909817,0,0,0,0,0,0,0
2675,23,0,25.43,0,0,8.0,1.2,32.0,4.0,2000.0,671.3,549,4.935264987,6.086615623,0,0,0,0,0,0,0
2676,23,0,25.43,0,0,1.2,0.3,16.0,4.0,2000.0,598.7,667,4.987639574,5.435162014,0,0,0,0,0,0,0
2677,23,0,12.7,1,0,13.0,8.0,16.0,4.0,2200.0,153.0,779,4.620058798,5.070161273,0,0,1,0,0,0,0
2678,23,0,15.24,1,0,13.0,8.0,16.0,4.0,2500.0,207.0,724,4.654626795,5.252273428,0,0,1,0,0,0,0
2679,23,0,12.83,0,0,8.0,5.0,32.0,4.0,2500.0,170.0,1044,4.447111881,4.943996792,0,1,0,0,0,0,0
2680,23,0,12.7,0,0,8.0,5.0,32.0,4.0,2500.0,161.0,790,4.178685711,4.692723083,0,1,0,0,0,0,0
2681,23,0,12.83,0,0,8.0,5.0,32.0,4.0,2500.0,172.0,590,4.099000374,4.941570991,0,1,0,0,0,0,0
2682,23,0,12.7,0,0,8.0,1.3,16.0,4.0,2100.0,159.0,873,3.949896658,4.687395126,1,0,0,0,0,0,0
2683,23,0,10.29,1,0,8.0,1.3,32.0,4.0,2500.0,130.0,943,4.12049952,5.068023311,0,1,0,0,0,0,0
2684,23,1,5.18,0,0,1.3,2.0,128.0,0.25,2100.0,98.0,713,3.335057579,4.246063717,1,0,0,0,0,0,0
2685,23,0,10.29,0,0,5.0,0.3,16.0,4.0,1650.0,142.0,958,3.744314161,4.506343832,1,0,0,0,0,0,0
2686,23,0,12.7,0,0,8.0,2.0,32.0,4.0,2500.0,112.0,1087,4.251490751,4.867303655,0,1,0,0,0,0,0
2687,23,0,12.7,0,0,8.0,5.0,32.0,4.0,2500.0,135.0,547,4.009694033,5.192512308,0,1,0,0,0,0,0
2688,23,0,10.16,0,0,8.0,1.3,16.0,4.0,2500.0,128.0,782,3.903385812,4.373868447,0,1,0,0,0,0,0
2689,23,0,10.16,0,0,5.0,1.3,512.0,0.25,2500.0,112.0,543,3.073618812,3.913422026,0,1,0,0,0,0,0
2690,23,1,5.13,0,0,2.0,2.0,128.0,0.25,2100.0,110.0,927,3.780318514,4.107589789,1,0,0,0,0,0,0
2691,23,0,7.75,0,0,2.0,0.3,16.0,4.0,1200.0,105.0,1088,3.408172995,4.112511866,1,0,0,0,0,0,0
2692,23,0,12.7,1,0,8.0,2.0,16.0,4.0,2000.0,140.0,621,4.154812309,5.194843958,1,0,0,0,0,0,0
2693,23,0,17.78,0,0,3.15,0.3,16.0,4.0,2500.0,250.0,683,4.284827171,4.70157068,1,0,0,0,0,0,0
2694,29,0,15.42,1,0,13.0,16.0,256.0,4.0,4000.0,190.25,407,5.408740048,6.273556021,0,0,0,0,0,1,0
2695,29,0,16.59,1,0,13.0,16.0,128.0,4.0,3940.0,189.5,351,4.749010756,5.705547583,0,0,0,0,0,1,0
2696,29,0,16.23,1,0,13.0,16.0,256.0,4.0,4000.0,188.0,237,5.196616812,6.172785604,0,0,0,0,0,1,0
2697,29,0,16.59,1,0,13.0,16.0,64.0,4.0,4000.0,189.5,415,5.001123534,5.735378036,0,0,0,0,0,1,0
2698,29,0,16.28,1,0,13.0,12.0,256.0,4.0,4000.0,180.0,305,4.941499555,5.989813184,0,0,0,0,0,1,0
2699,29,0,16.23,1,0,13.0,16.0,128.0,4.0,3700.0,185.0,430,5.07467369,5.884352498,0,0,0,0,0,1,0
2700,29,0,15.9,1,0,13.0,16.0,64.0,4.0,3260.0,149.3,375,4.808845454,5.356020077,0,0,0,0,0,1,0
2701,29,0,16.23,1,0,13.0,12.0,128.0,4.0,3500.0,199.0,603,4.830231896,6.552194,0,0,0,0,1,0,0
2702,29,0,15.29,1,0,13.0,8.0,128.0,4.0,4030.0,165.0,411,4.761062206,5.435118408,0,0,0,0,1,0,0
2703,29,0,15.8,1,0,13.0,20.0,64.0,4.0,4030.0,163.5,607,4.973417906,5.521620905,0,0,0,0,1,0,0
2704,29,0,15.9,1,0,13.0,16.0,32.0,4.0,3260.0,156.2,623,4.645928178,5.137620306,0,0,0,0,1,0,0
2705,29,0,15.29,1,0,13.0,8.0,64.0,4.0,4030.0,163.5,621,4.311335894,5.297867265,0,0,0,0,1,0,0
2706,29,0,15.8,1,0,13.0,8.0,16.0,4.0,4030.0,163.5,261,4.203647297,4.595523809,0,0,0,0,0,1,0
2707,29,0,15.8,1,0,13.0,8.0,64.0,4.0,4030.0,163.5,198,4.526667958,5.305541212,0,0,0,0,0,1,0
2708,29,0,15.8,1,0,13.0,8.0,32.0,4.0,4030.0,163.5,538,4.747624154,5.292349595,0,0,0,0,1,0,0
2709,29,0,15.8,1,0,13.0,5.0,16.0,4.0,3260.0,143.0,558,4.191017449,4.874204464,0,0,0,0,1,0,0
2710,29,0,15.32,1,0,13.0,12.0,64.0,4.0,3315.0,164.0,477,4.794467357,5.521660898,0,0,0,0,1,0,0
2711,29,0,15.32,1,0,13.0,24.0,128.0,4.0,3315.0,164.0,648,4.888542987,5.855616187,0,0,0,0,1,0,0
2712,29,0,15.24,1,0,8.0,5.0,16.0,4.0,3360.0,150.0,589,4.085135623,4.78615752,0,0,0,0,1,0,0
2713,29,0,15.32,1,0,13.0,25.0,128.0,4.0,3315.0,164.0,448,5.159974417,5.628160537,0,0,0,0,1,0,0
2714,29,0,15.32,1,0,13.0,16.0,128.0,4.0,3315.0,162.0,385,4.971062519,5.522540335,0,0,0,0,1,0,0
2715,29,0,16.28,1,0,13.0,12.0,128.0,4.0,3400.0,156.2,589,4.639764831,6.216067034,0,0,0,0,1,0,0
2716,29,0,16.28,1,0,13.0,25.0,64.0,4.0,3400.0,156.0,408,4.958007777,5.856417721,0,0,0,0,1,0,0
2717,29,0,15.8,1,0,13.0,8.0,64.0,4.0,3260.0,152.0,449,4.309321524,5.299816243,0,0,0,0,1,0,0
2718,29,0,15.32,1,0,13.0,12.0,64.0,4.0,3260.0,150.0,376,4.74701691,5.695414225,0,0,0,0,1,0,0
2719,29,0,15.9,1,0,13.0,16.0,128.0,4.0,3260.0,149.3,591,4.933898228,5.519338667,0,0,0,0,1,0,0
2720,29,0,16.74,1,0,13.0,16.0,128.0,4.0,4000.0,199.0,583,4.830790667,6.549164215,0,0,0,0,1,0,0
2721,29,0,16.74,1,0,13.0,16.0,128.0,4.0,4000.0,199.0,465,4.997279839,6.398478455,0,0,0,0,1,0,0
2722,29,0,15.9,1,0,13.0,24.0,64.0,4.0,3260.0,149.3,667,4.880298792,5.704415608,0,0,0,0,1,0,0
2723,29,0,15.8,1,0,13.0,8.0,64.0,4.0,3260.0,150.0,658,4.868610794,5.521260898,0,0,0,0,1,0,0
2724,29,0,15.8,1,0,13.0,5.0,32.0,4.0,3260.0,146.5,453,4.666077121,5.191900738,0,0,0,0,1,0,0
2725,29,0,15.95,1,0,13.0,24.0,128.0,4.0,3425.0,159.0,537,4.772801027,6.063226913,0,0,0,0,1,0,0
2726,29,0,15.24,1,0,13.0,5.0,16.0,4.0,3360.0,150.0,523,4.450852826,4.947269418,0,0,0,0,1,0,0
2727,29,0,15.32,1,0,13.0,16.0,32.0,4.0,3260.0,150.0,679,4.660131744,5.55667361,0,0,0,0,1,0,0
2728,29,0,15.32,1,0,13.0,24.0,64.0,4.0,3260.0,150.0,430,4.873975203,5.70687768,0,0,0,0,1,0,0
2729,29,0,15.95,1,0,13.0,12.0,128.0,4.0,3200.0,156.2,582,5.273255936,6.311190196,0,0,0,0,1,0,0
2730,29,0,15.95,1,0,13.0,12.0,64.0,4.0,3200.0,156.2,475,5.217215765,6.111533856,0,0,0,0,1,0,0
2731,29,0,12.88,1,0,16.0,24.0,32.0,4.0,3000.0,139.0,597,5.05675523,5.520059937,0,0,0,1,0,0,0
2732,29,0,16.33,1,0,13.0,12.0,64.0,4.0,3900.0,181.5,540,5.007229501,6.111644707,0,0,0,1,0,0,0
2733,29,0,16.33,1,0,13.0,12.0,128.0,4.0,3900.0,181.5,475,4.969604945,6.311734809,0,0,0,0,1,0,0
2734,29,0,15.27,1,0,13.0,12.0,64.0,4.0,3250.0,159.0,863,5.058599721,5.96729992,0,0,0,1,0,0,0
2735,29,0,15.21,1,0,16.0,24.0,64.0,4.0,3225.0,160.0,610,4.871449852,5.889210313,0,0,0,1,0,0,0
2736,29,0,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,157.0,799,4.396299294,5.133206846,0,0,0,1,0,0,0
2737,29,0,12.83,1,0,13.0,16.0,32.0,4.0,3000.0,162.8,843,4.589751933,5.297967305,0,0,0,1,0,0,0
2738,29,0,14.86,1,0,16.0,14.0,64.0,4.0,4015.0,183.2,662,5.05299211,5.9696023,0,0,0,1,0,0,0
2739,29,0,12.83,1,0,16.0,14.0,64.0,4.0,3320.0,154.0,582,4.679256729,5.863687992,0,0,0,1,0,0,0
2740,29,0,12.83,1,0,13.0,20.0,64.0,4.0,3000.0,154.0,797,4.656528478,5.628879315,0,0,0,1,0,0,0
2741,29,0,10.29,1,0,5.0,2.0,16.0,4.0,1900.0,157.8,843,4.131800899,4.795294555,0,0,0,1,0,0,0
2742,29,0,12.75,1,0,13.0,5.0,16.0,4.0,2730.0,142.0,608,4.100160948,5.291997438,0,0,0,1,0,0,0
2743,29,0,12.83,1,0,13.0,16.0,32.0,4.0,3000.0,155.0,786,4.60386934,5.076485455,0,0,0,1,0,0,0
2744,29,0,12.83,1,0,16.0,14.0,64.0,4.0,3160.0,158.6,601,4.717426868,6.107935611,0,0,0,1,0,0,0
2745,29,0,12.83,1,0,13.0,16.0,32.0,4.0,3000.0,154.0,569,4.407816206,5.599199434,0,0,1,0,0,0,0
2746,29,0,13.87,1,0,14.5,16.0,128.0,4.0,4080.0,178.0,840,4.683704064,6.550651672,0,0,1,0,0,0,0
2747,29,0,14.94,1,0,16.0,8.0,64.0,4.0,4000.0,199.0,606,4.688867745,6.363700291,0,0,1,0,0,0,0
2748,29,0,12.83,1,0,16.0,8.0,64.0,4.0,3050.0,154.0,661,5.166898028,6.132638536,0,0,1,0,0,0,0
2749,29,0,12.83,1,0,13.0,20.0,32.0,4.0,3000.0,154.0,617,4.647942278,5.520059937,0,0,1,0,0,0,0
2750,29,0,12.88,1,0,16.0,16.0,64.0,4.0,4000.0,183.5,791,5.543731087,6.523077607,0,0,1,0,0,0,0
2751,29,0,12.75,1,0,13.0,16.0,64.0,4.0,3000.0,151.0,834,5.17733547,6.461014949,0,0,1,0,0,0,0
2752,29,0,12.83,1,0,13.0,8.0,32.0,4.0,3000.0,168.0,678,4.599353301,5.706046576,0,0,1,0,0,0,0
2753,29,0,12.7,1,0,13.0,8.0,16.0,4.0,2550.0,138.0,664,4.585273554,5.565209825,0,0,1,0,0,0,0
2754,29,0,12.88,1,0,16.0,8.0,64.0,4.0,3000.0,172.5,817,4.873822333,6.016571708,0,0,1,0,0,0,0
2755,29,0,12.75,1,0,13.0,8.0,64.0,4.0,2400.0,140.5,1068,4.902901594,5.858590082,0,0,1,0,0,0,0
2756,29,0,13.79,1,0,16.0,8.0,128.0,4.0,3600.0,167.8,618,4.879767019,6.410503775,0,0,1,0,0,0,0
2757,29,0,13.79,1,0,16.0,8.0,128.0,4.0,3600.0,167.8,675,4.901341126,6.252346945,0,0,1,0,0,0,0
2758,29,0,12.7,1,0,8.0,5.0,16.0,4.0,2350.0,157.0,735,4.340683671,4.862753811,0,1,0,0,0,0,0
2759,29,0,10.34,0,0,8.0,2.0,32.0,4.0,2100.0,137.0,873,4.243051882,4.866379938,0,1,0,0,0,0,0
2760,29,0,12.7,1,0,13.0,5.0,16.0,4.0,2300.0,153.0,754,4.362461479,4.591071262,0,1,0,0,0,0,0
2761,29,0,12.83,1,0,13.0,5.0,32.0,4.0,4150.0,194.0,753,4.704834509,6.083815808,0,1,0,0,0,0,0
2762,29,0,12.75,1,0,13.0,8.0,16.0,4.0,2450.0,151.0,857,4.789656066,5.703515772,0,1,0,0,0,0,0
2763,29,0,12.83,1,0,13.0,5.0,16.0,4.0,2300.0,153.0,780,4.680370419,6.064273462,0,1,0,0,0,0,0
2764,29,0,12.83,1,0,13.0,5.0,16.0,4.0,2300.0,156.0,910,4.749357106,6.154836862,1,0,0,0,0,0,0
2765,29,0,12.7,0,0,13.0,0.3,16.0,4.0,2000.0,150.0,585,3.949896658,4.713396591,1,0,0,0,0,0,0
2766,29,0,10.34,0,0,8.0,5.0,32.0,4.0,2100.0,156.0,847,4.11887456,4.61045619,1,0,0,0,0,0,0
2767,29,0,10.29,0,0,5.0,2.0,16.0,4.0,1900.0,130.0,1092,3.554204551,4.69711106,0,0,0,0,0,0,0
2768,23,0,12.7,1,0,5.0,2.0,32.0,4.0,2000.0,134.0,372,3.75114978,4.25830412,0,0,0,0,1,0,0
2769,23,0,12.88,1,0,16.0,8.0,32.0,4.0,3100.0,153.0,479,4.53999146,4.693181063,0,0,0,0,1,0,0
2770,23,0,12.83,1,0,13.0,8.0,16.0,4.0,2900.0,145.0,369,4.211683055,4.789240213,0,0,0,0,1,0,0
2771,23,0,13.56,1,0,8.0,5.0,16.0,4.0,3100.0,155.0,593,3.921775297,4.622911867,0,0,0,0,1,0,0
2772,23,0,25.43,1,0,5.0,2.0,16.0,4.0,4600.0,465.0,767,4.50777784,5.201090351,0,0,0,1,0,0,0
2773,23,0,12.7,1,0,5.0,2.0,32.0,4.0,2200.0,169.0,686,4.089666973,4.378269586,0,0,0,1,0,0,0
2774,23,0,12.83,1,0,16.0,8.0,32.0,4.0,3000.0,166.0,612,4.616209033,5.442287832,0,0,0,1,0,0,0
2775,23,0,12.7,1,0,13.0,5.0,16.0,4.0,2400.0,151.0,792,4.196600263,4.601262561,0,0,0,1,0,0,0
2776,23,0,25.43,1,0,5.0,2.0,16.0,4.0,5830.0,439.0,926,4.812021741,5.243755579,0,0,1,0,0,0,0
2777,23,0,12.7,1,0,5.0,2.0,32.0,4.0,2000.0,167.9,622,3.969914484,4.067144642,0,0,1,0,0,0,0
2778,23,0,12.83,1,0,16.0,8.0,32.0,4.0,3000.0,155.0,1047,4.625854777,5.941591297,0,0,1,0,0,0,0
2779,23,0,12.83,1,0,13.0,5.0,16.0,4.0,2960.0,150.0,569,4.432719749,5.077109441,0,0,1,0,0,0,0
2780,23,0,12.7,1,0,8.0,5.0,32.0,4.0,2540.0,128.0,959,4.196299285,4.614922477,0,0,1,0,0,0,0
2781,23,0,7.75,0,0,2.0,5.0,16.0,4.0,1400.0,110.0,1063,3.39618484,3.427839313,0,0,1,0,0,0,0
2782,23,0,10.29,1,0,5.0,2.0,32.0,4.0,1780.0,146.0,720,3.644404964,4.244200318,0,1,0,0,0,0,0
2783,23,0,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,159.0,872,4.55240212,5.140844508,0,1,0,0,0,0,0
2784,23,0,23.01,1,0,5.0,2.0,16.0,4.0,2500.0,406.0,737,4.664758977,5.356020077,0,1,0,0,0,0,0
2785,23,0,12.7,1,0,8.0,2.0,32.0,4.0,2500.0,155.0,948,3.964425684,4.721173862,0,1,0,0,0,0,0
2786,23,0,10.16,0,0,2.0,2.0,16.0,4.0,1400.0,112.0,1048,3.348499593,4.107096246,0,1,0,0,0,0,0
2787,23,0,12.7,1,0,5.0,0.3,16.0,4.0,3000.0,162.0,697,3.58240721,5.012566761,1,0,0,0,0,0,0
2788,23,0,10.29,0,0,5.0,0.3,16.0,4.0,1880.0,152.0,745,3.476304854,4.504133642,1,0,0,0,0,0,0
2789,23,0,10.16,0,0,3.15,2.0,16.0,4.0,1400.0,117.0,966,3.534270336,3.913621727,1,0,0,0,0,0,0
2790,23,0,7.75,0,0,2.0,0.3,16.0,4.0,2000.0,118.0,861,2.851284369,3.900355201,0,0,0,0,0,0,0
2791,23,0,10.16,0,0,5.0,0.3,16.0,4.0,1500.0,136.0,625,3.660737148,4.714741822,0,0,0,0,0,0,0
2792,23,0,15.24,1,0,16.0,16.0,64.0,4.0,3000.0,164.0,486,4.890875306,5.706312605,0,0,0,0,1,0,0
2793,23,0,15.24,1,0,13.0,16.0,32.0,4.0,3000.0,153.0,546,4.437343075,5.299067085,0,0,0,0,1,0,0
2794,23,0,12.88,1,0,16.0,5.0,64.0,4.0,3000.0,162.0,769,4.768223972,5.254835588,0,0,0,1,0,0,0
2795,23,0,12.88,1,0,13.0,16.0,16.0,4.0,2900.0,160.0,560,4.456438132,5.016219672,0,0,0,1,0,0,0
2796,23,0,12.7,0,0,5.0,2.0,16.0,4.0,1800.0,156.0,1065,3.795489189,4.776936229,0,1,0,0,0,0,0
2797,23,0,12.7,0,0,5.0,1.3,16.0,4.0,1800.0,174.0,566,3.785325352,4.617493936,1,0,0,0,0,0,0
2798,23,0,10.29,1,0,5.0,2.0,16.0,4.0,2100.0,141.0,674,3.687378328,4.86437562,1,0,0,0,0,0,0
2799,23,0,7.75,0,0,2.0,1.3,16.0,4.0,2100.0,105.0,955,2.868466923,3.885268268,1,0,0,0,0,0,0
2800,23,0,12.7,1,0,8.0,2.0,32.0,4.0,2100.0,175.0,658,4.334803991,5.076984675,1,0,0,0,0,0,0
2801,23,0,12.7,1,0,16.0,8.0,16.0,4.0,2350.0,143.0,717,4.931447776,5.702748607,1,0,0,0,0,0,0
2802,23,0,10.34,0,0,8.0,5.0,32.0,4.0,2000.0,124.0,605,3.987315989,5.294610505,1,0,0,0,0,0,0
2803,23,0,10.34,1,0,8.0,5.0,16.0,4.0,2000.0,119.0,850,4.306359756,5.306186325,1,0,0,0,0,0,0
2804,23,0,12.7,0,0,16.0,8.0,16.0,4.0,2350.0,154.0,974,4.876646654,5.858104568,1,0,0,0,0,0,0
2805,31,0,16.23,1,0,12.0,20.0,256.0,4.0,4000.0,205.0,517,5.42252417,6.109136465,0,0,0,0,0,1,0
2806,31,0,15.9,1,0,12.0,8.0,64.0,4.0,4000.0,180.0,256,4.482550472,4.865609522,0,0,0,0,0,1,0
2807,31,0,15.32,1,0,12.0,13.0,128.0,4.0,4000.0,186.0,328,4.695559186,5.296365463,0,0,0,0,0,1,0
2808,31,0,16.23,1,0,12.0,20.0,64.0,4.0,3800.0,189.0,362,4.989002994,6.397246272,0,0,0,0,0,1,0
2809,31,0,16.23,1,0,12.0,20.0,256.0,4.0,3300.0,173.0,195,5.39983551,6.272273051,0,0,0,0,0,1,0
2810,31,0,15.16,1,0,12.0,20.0,64.0,4.0,3070.0,155.0,353,5.040647068,5.714524571,0,0,0,0,0,1,0
2811,31,0,16.23,1,0,12.0,20.0,64.0,4.0,3300.0,173.0,465,4.756516938,6.106911523,0,0,0,0,0,1,0
2812,31,0,12.7,1,0,8.0,5.0,32.0,4.0,3000.0,137.0,506,4.018902367,4.383525511,0,0,0,0,0,1,0
2813,31,0,15.32,1,0,12.0,13.0,64.0,4.0,4000.0,186.0,414,4.768223972,5.007497042,0,0,0,0,0,1,0
2814,31,0,14.83,1,0,13.0,8.0,64.0,4.0,3000.0,150.0,446,4.661550519,5.131672289,0,0,0,0,1,0,0
2815,31,0,16.23,1,0,13.0,14.5,256.0,4.0,3200.0,218.0,727,5.56819182,6.326739639,0,0,0,0,1,0,0
2816,31,0,15.27,1,0,13.0,20.0,256.0,4.0,4000.0,190.0,668,5.370079733,6.109314247,0,0,0,0,1,0,0
2817,31,0,15.9,1,0,13.0,14.5,64.0,4.0,4000.0,182.0,469,4.676467068,5.251906869,0,0,0,0,1,0,0
2818,31,0,15.77,1,0,13.0,20.0,128.0,4.0,3000.0,177.0,440,5.204446151,6.216985271,0,0,0,0,1,0,0
2819,31,0,15.9,1,0,13.0,24.0,64.0,4.0,3350.0,169.0,427,4.958288814,5.441118165,0,0,0,0,1,0,0
2820,31,0,15.7,1,0,13.0,20.0,256.0,4.0,4000.0,182.0,390,4.906459262,5.668431597,0,0,0,0,1,0,0
2821,31,0,15.21,1,0,13.0,20.0,128.0,4.0,3000.0,166.0,471,4.885072071,5.257078619,0,0,0,0,1,0,0
2822,31,0,14.83,1,0,13.0,5.0,64.0,4.0,4000.0,178.0,535,4.624972813,5.202797165,0,0,0,0,1,0,0
2823,31,0,15.47,1,0,13.0,8.0,128.0,4.0,5500.0,221.0,682,4.618678536,5.445702353,0,0,0,0,1,0,0
2824,31,0,20.32,1,0,13.0,5.0,64.0,4.0,6000.0,342.5,665,4.841743158,5.072231992,0,0,0,0,1,0,0
2825,31,0,25.43,1,0,13.0,5.0,128.0,4.0,8620.0,485.0,665,5.116255776,5.563063408,0,0,0,0,1,0,0
2826,31,0,13.84,1,0,13.0,5.0,64.0,4.0,3000.0,146.0,525,4.537426534,4.793390975,0,0,0,0,1,0,0
2827,31,0,13.84,1,0,13.0,5.0,32.0,4.0,3000.0,145.0,641,4.100657924,4.506233438,0,0,0,0,1,0,0
2828,31,0,15.77,1,0,13.0,20.0,128.0,4.0,3000.0,177.0,682,4.950672953,6.215747449,0,0,0,0,1,0,0
2829,31,0,15.77,1,0,13.0,20.0,64.0,4.0,3400.0,175.0,372,5.042004754,5.941617575,0,0,0,0,1,0,0
2830,31,0,14.94,1,0,13.0,20.0,128.0,4.0,3120.0,164.0,620,4.82775358,5.559527119,0,0,0,0,1,0,0
2831,31,0,15.21,1,0,13.0,16.0,64.0,4.0,3080.0,170.0,465,4.754021133,5.018669599,0,0,0,0,1,0,0
2832,31,0,15.21,1,0,13.0,5.0,256.0,4.0,3400.0,191.0,590,5.186547466,5.99490861,0,0,0,0,1,0,0
2833,31,0,15.21,1,0,13.0,13.0,64.0,4.0,4000.0,181.0,543,4.496470769,5.1965061,0,0,0,0,1,0,0
2834,31,0,15.21,1,0,13.0,20.0,64.0,4.0,4000.0,181.0,386,4.795294555,5.193290129,0,0,0,0,1,0,0
