,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,days_used,normalized_used_price,normalized_new_price,['year']_2014,['year']_2015,['year']_2016,['year']_2017,['year']_2018,['year']_2019,['year']_2020
2199,10.29,0,0,5.0,0.3,16.0,4.0,2330.0,143.8,954,3.390136434,5.239681391,1,0,0,0,0,0,0
2200,10.29,1,0,5.0,0.3,16.0,4.0,2330.0,143.8,879,4.21597205,5.13066765,1,0,0,0,0,0,0
2201,12.75,1,0,20.7,2.2,16.0,4.0,3100.0,152.0,982,4.966544073,5.992314186,1,0,0,0,0,0,0
2202,12.75,1,0,20.7,2.2,32.0,4.0,3200.0,170.6,1094,4.724640686,5.914367497,1,0,0,0,0,0,0
2203,12.75,1,0,20.7,2.2,16.0,4.0,3100.0,152.0,686,4.422208424,5.189729426,1,0,0,0,0,0,0
2204,10.31,1,0,20.7,2.2,16.0,4.0,2600.0,129.0,1047,4.415582293,5.701045399,1,0,0,0,0,0,0
2205,10.36,1,0,8.0,0.3,32.0,4.0,2300.0,149.0,1046,3.73289634,5.299067085,1,0,0,0,0,0,0
2206,12.83,0,0,8.0,5.0,32.0,4.0,2500.0,149.7,615,4.138680376,5.5198997,1,0,0,0,0,0,0
2207,12.83,1,0,8.0,5.0,32.0,4.0,2500.0,149.7,808,4.118549251,5.25248283,1,0,0,0,0,0,0
2208,12.7,1,0,20.7,0.3,16.0,4.0,3000.0,163.0,568,4.539350845,5.526090186,1,0,0,0,0,0,0
2209,12.78,1,0,8.0,1.1,32.0,4.0,2500.0,148.0,845,4.377265318,5.295964601,1,0,0,0,0,0,0
2210,10.36,1,0,8.0,0.3,32.0,4.0,2300.0,148.0,724,4.068171688,5.131849474,1,0,0,0,0,0,0
2211,10.36,0,0,8.0,0.3,32.0,4.0,2300.0,148.0,962,3.683615624,5.197502061,1,0,0,0,0,0,0
2212,12.75,1,0,20.7,2.2,16.0,4.0,3200.0,163.0,1032,4.770854102,5.56471196,1,0,0,0,0,0,0
2213,10.16,0,0,3.15,2.0,16.0,4.0,1750.0,122.0,666,4.01566204,4.799008503,1,0,0,0,0,0,0
2214,10.16,0,0,3.15,2.0,16.0,4.0,1700.0,120.0,756,3.789403292,4.944424264,1,0,0,0,0,0,0
2215,15.24,0,0,13.0,1.1,32.0,4.0,3000.0,171.8,1014,4.814052528,5.636965805,1,0,0,0,0,0,0
2216,15.24,1,0,13.0,1.1,32.0,4.0,3000.0,171.7,647,4.114637265,5.43581588,1,0,0,0,0,0,0
2217,12.7,1,0,20.7,2.0,32.0,4.0,3000.0,162.0,794,4.527100531,5.557368456,1,0,0,0,0,0,0
2218,10.24,1,0,20.7,2.0,16.0,4.0,2300.0,137.0,1054,4.36500763,5.772219636,1,0,0,0,0,0,0
2219,12.7,1,0,20.7,2.0,16.0,4.0,3000.0,170.0,1060,4.422808628,5.799819663,0,0,0,0,0,0,0
2220,15.34,1,0,8.0,2.0,16.0,4.0,3050.0,212.0,1081,4.121959729,5.634468123,0,0,0,0,0,0,0
2221,12.7,0,0,8.0,0.3,16.0,4.0,2390.0,153.0,763,4.273605886,5.393309314,0,0,0,0,0,0,0
2222,10.16,0,0,5.0,0.3,16.0,4.0,1750.0,115.0,934,3.918402612,4.873287103,0,0,0,0,0,0,0
2223,11.56,1,0,13.1,0.3,32.0,4.0,2300.0,138.0,601,4.392842927,5.437122329,0,0,0,0,0,0,0
2224,10.24,0,0,8.0,0.3,32.0,4.0,1750.0,137.0,673,3.697343533,4.863680881,0,0,0,0,0,0,0
2225,10.31,1,0,8.0,0.3,32.0,4.0,2370.0,155.0,588,4.325720798,5.191288794,0,0,0,0,0,0,0
2226,12.7,1,0,13.1,2.2,16.0,4.0,2330.0,146.0,930,4.566117459,5.598755237,0,0,0,0,0,0,0
2227,12.7,1,0,13.0,2.0,16.0,4.0,2370.0,151.0,558,4.213312081,5.558795238,0,0,0,0,0,0,0
2228,10.29,0,0,5.0,2.0,16.0,4.0,1700.0,107.0,811,3.548754946,4.494797129,1,0,0,0,0,0,0
2229,12.7,0,0,8.0,1.3,16.0,4.0,1800.0,177.0,592,4.110709916,4.406597289,1,0,0,0,0,0,0
2230,10.16,0,0,2.0,1.3,16.0,4.0,1750.0,122.0,593,3.335413641,3.945651186,1,0,0,0,0,0,0
2231,10.16,0,0,2.0,1.3,16.0,4.0,1750.0,155.0,1055,3.667400422,4.077537444,1,0,0,0,0,0,0
2232,12.7,0,0,8.0,1.3,16.0,4.0,1800.0,190.0,692,4.061304708,4.391357962,1,0,0,0,0,0,0
2233,10.29,0,0,3.15,1.3,16.0,4.0,1450.0,156.0,711,3.374853406,4.094511215,1,0,0,0,0,0,0
2234,10.29,0,0,5.0,1.3,16.0,4.0,2100.0,158.0,1053,3.587400285,4.715727177,0,0,0,0,0,0,0
2235,10.16,0,0,3.15,1.3,512.0,0.25,2100.0,158.0,1025,3.02140002,3.902578547,0,0,0,0,0,0,0
2236,10.29,0,0,8.0,2.0,16.0,4.0,2100.0,155.0,802,4.009512627,5.006694205,0,0,0,0,0,0,0
2237,10.29,0,0,8.0,1.3,16.0,4.0,2100.0,190.0,814,3.785552341,4.382151627,0,0,0,0,0,0,0
2238,10.29,0,0,5.0,1.3,16.0,4.0,1730.0,123.3,1086,3.842029634,4.367420482,0,0,0,0,0,0,0
2239,10.29,0,0,3.15,1.3,16.0,4.0,2100.0,108.0,1083,3.461351304,4.248066579,0,0,0,0,0,0,0
2240,10.16,0,0,5.0,1.3,16.0,4.0,2100.0,100.0,1020,3.370050653,4.245490733,0,0,0,0,0,0,0
2241,12.7,0,0,8.0,2.0,32.0,4.0,2100.0,175.0,894,4.28661645,5.06354395,0,0,0,0,0,0,0
2242,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,161.0,967,3.568969157,4.874433673,0,0,0,0,0,0,0
2243,12.7,0,0,8.0,3.0,16.0,4.0,2100.0,176.0,1088,4.100160948,5.395897695,0,0,0,0,0,0,0
2244,12.7,0,0,5.0,1.3,16.0,4.0,2100.0,186.0,667,4.023206534,4.492001488,0,0,0,0,0,0,0
2245,10.29,0,0,5.0,1.3,16.0,4.0,2100.0,143.0,878,3.673511977,4.380650688,0,0,0,0,0,0,0
2246,10.29,0,0,3.15,1.3,16.0,4.0,2100.0,130.0,1054,3.547603867,4.238011912,0,0,0,0,0,0,0
2247,10.16,0,0,3.15,1.3,16.0,4.0,1300.0,90.0,858,3.237893831,3.909219078,0,0,0,0,0,0,0
2248,17.78,0,0,3.15,1.3,16.0,4.0,3000.0,450.0,959,4.341595189,4.790404164,0,0,0,0,0,0,0
2249,12.7,0,0,5.0,1.3,16.0,4.0,2100.0,185.0,747,3.888344878,4.600157644,0,0,0,0,0,0,0
2250,12.78,0,0,8.0,5.0,16.0,4.0,2550.0,196.3,912,4.134366237,5.34610703,0,0,0,0,0,0,0
2251,12.78,0,0,8.0,5.0,16.0,4.0,2550.0,196.3,730,3.986388087,5.249757176,0,0,0,0,0,0,0
2252,10.29,0,0,8.0,1.3,16.0,4.0,2100.0,158.0,994,4.306090069,5.006894974,0,0,0,0,0,0,0
2253,17.78,0,0,0.3,2.0,32.0,4.0,3500.0,354.4,571,4.333492688,4.388132953,1,0,0,0,0,0,0
2254,17.78,0,0,0.3,2.0,32.0,4.0,3500.0,354.4,791,4.146937012,4.24247717,1,0,0,0,0,0,0
2255,12.7,1,0,13.0,8.0,16.0,4.0,2200.0,153.0,779,4.620058798,5.070161273,0,0,1,0,0,0,0
2256,15.24,1,0,13.0,8.0,16.0,4.0,2500.0,207.0,724,4.654626795,5.252273428,0,0,1,0,0,0,0
2257,12.83,0,0,8.0,5.0,32.0,4.0,2500.0,170.0,1044,4.447111881,4.943996792,0,1,0,0,0,0,0
2258,12.7,0,0,8.0,5.0,32.0,4.0,2500.0,161.0,790,4.178685711,4.692723083,0,1,0,0,0,0,0
2259,12.83,0,0,8.0,5.0,32.0,4.0,2500.0,172.0,590,4.099000374,4.941570991,0,1,0,0,0,0,0
2260,12.7,0,0,8.0,1.3,16.0,4.0,2100.0,159.0,873,3.949896658,4.687395126,1,0,0,0,0,0,0
2261,10.29,1,0,8.0,1.3,32.0,4.0,2500.0,130.0,943,4.12049952,5.068023311,0,1,0,0,0,0,0
2262,10.29,0,0,5.0,0.3,16.0,4.0,1650.0,142.0,958,3.744314161,4.506343832,1,0,0,0,0,0,0
2263,12.7,0,0,8.0,2.0,32.0,4.0,2500.0,112.0,1087,4.251490751,4.867303655,0,1,0,0,0,0,0
2264,12.7,0,0,8.0,5.0,32.0,4.0,2500.0,135.0,547,4.009694033,5.192512308,0,1,0,0,0,0,0
2265,10.16,0,0,8.0,1.3,16.0,4.0,2500.0,128.0,782,3.903385812,4.373868447,0,1,0,0,0,0,0
2266,10.16,0,0,5.0,1.3,512.0,0.25,2500.0,112.0,543,3.073618812,3.913422026,0,1,0,0,0,0,0
2267,12.7,1,0,8.0,2.0,16.0,4.0,2000.0,140.0,621,4.154812309,5.194843958,1,0,0,0,0,0,0
2268,17.78,0,0,3.15,0.3,16.0,4.0,2500.0,250.0,683,4.284827171,4.70157068,1,0,0,0,0,0,0
2269,15.42,1,0,13.0,16.0,256.0,4.0,4000.0,190.25,407,5.408740048,6.273556021,0,0,0,0,0,1,0
2270,16.59,1,0,13.0,16.0,128.0,4.0,3940.0,189.5,351,4.749010756,5.705547583,0,0,0,0,0,1,0
2271,16.23,1,0,13.0,16.0,256.0,4.0,4000.0,188.0,237,5.196616812,6.172785604,0,0,0,0,0,1,0
2272,16.59,1,0,13.0,16.0,64.0,4.0,4000.0,189.5,415,5.001123534,5.735378036,0,0,0,0,0,1,0
2273,16.28,1,0,13.0,12.0,256.0,4.0,4000.0,180.0,305,4.941499555,5.989813184,0,0,0,0,0,1,0
2274,16.23,1,0,13.0,16.0,128.0,4.0,3700.0,185.0,430,5.07467369,5.884352498,0,0,0,0,0,1,0
2275,15.9,1,0,13.0,16.0,64.0,4.0,3260.0,149.3,375,4.808845454,5.356020077,0,0,0,0,0,1,0
2276,16.23,1,0,13.0,12.0,128.0,4.0,3500.0,199.0,603,4.830231896,6.552194,0,0,0,0,1,0,0
2277,15.29,1,0,13.0,8.0,128.0,4.0,4030.0,165.0,411,4.761062206,5.435118408,0,0,0,0,1,0,0
2278,15.8,1,0,13.0,20.0,64.0,4.0,4030.0,163.5,607,4.973417906,5.521620905,0,0,0,0,1,0,0
2279,15.9,1,0,13.0,16.0,32.0,4.0,3260.0,156.2,623,4.645928178,5.137620306,0,0,0,0,1,0,0
2280,15.29,1,0,13.0,8.0,64.0,4.0,4030.0,163.5,621,4.311335894,5.297867265,0,0,0,0,1,0,0
2281,15.8,1,0,13.0,8.0,16.0,4.0,4030.0,163.5,261,4.203647297,4.595523809,0,0,0,0,0,1,0
2282,15.8,1,0,13.0,8.0,64.0,4.0,4030.0,163.5,198,4.526667958,5.305541212,0,0,0,0,0,1,0
2283,15.8,1,0,13.0,8.0,32.0,4.0,4030.0,163.5,538,4.747624154,5.292349595,0,0,0,0,1,0,0
2284,15.8,1,0,13.0,5.0,16.0,4.0,3260.0,143.0,558,4.191017449,4.874204464,0,0,0,0,1,0,0
2285,15.32,1,0,13.0,12.0,64.0,4.0,3315.0,164.0,477,4.794467357,5.521660898,0,0,0,0,1,0,0
2286,15.32,1,0,13.0,24.0,128.0,4.0,3315.0,164.0,648,4.888542987,5.855616187,0,0,0,0,1,0,0
2287,15.24,1,0,8.0,5.0,16.0,4.0,3360.0,150.0,589,4.085135623,4.78615752,0,0,0,0,1,0,0
2288,15.32,1,0,13.0,25.0,128.0,4.0,3315.0,164.0,448,5.159974417,5.628160537,0,0,0,0,1,0,0
2289,15.32,1,0,13.0,16.0,128.0,4.0,3315.0,162.0,385,4.971062519,5.522540335,0,0,0,0,1,0,0
2290,16.28,1,0,13.0,12.0,128.0,4.0,3400.0,156.2,589,4.639764831,6.216067034,0,0,0,0,1,0,0
2291,16.28,1,0,13.0,25.0,64.0,4.0,3400.0,156.0,408,4.958007777,5.856417721,0,0,0,0,1,0,0
2292,15.8,1,0,13.0,8.0,64.0,4.0,3260.0,152.0,449,4.309321524,5.299816243,0,0,0,0,1,0,0
2293,15.32,1,0,13.0,12.0,64.0,4.0,3260.0,150.0,376,4.74701691,5.695414225,0,0,0,0,1,0,0
2294,15.9,1,0,13.0,16.0,128.0,4.0,3260.0,149.3,591,4.933898228,5.519338667,0,0,0,0,1,0,0
2295,16.74,1,0,13.0,16.0,128.0,4.0,4000.0,199.0,583,4.830790667,6.549164215,0,0,0,0,1,0,0
2296,16.74,1,0,13.0,16.0,128.0,4.0,4000.0,199.0,465,4.997279839,6.398478455,0,0,0,0,1,0,0
2297,15.9,1,0,13.0,24.0,64.0,4.0,3260.0,149.3,667,4.880298792,5.704415608,0,0,0,0,1,0,0
2298,15.8,1,0,13.0,8.0,64.0,4.0,3260.0,150.0,658,4.868610794,5.521260898,0,0,0,0,1,0,0
2299,15.8,1,0,13.0,5.0,32.0,4.0,3260.0,146.5,453,4.666077121,5.191900738,0,0,0,0,1,0,0
2300,15.95,1,0,13.0,24.0,128.0,4.0,3425.0,159.0,537,4.772801027,6.063226913,0,0,0,0,1,0,0
2301,15.24,1,0,13.0,5.0,16.0,4.0,3360.0,150.0,523,4.450852826,4.947269418,0,0,0,0,1,0,0
2302,15.32,1,0,13.0,16.0,32.0,4.0,3260.0,150.0,679,4.660131744,5.55667361,0,0,0,0,1,0,0
2303,15.32,1,0,13.0,24.0,64.0,4.0,3260.0,150.0,430,4.873975203,5.70687768,0,0,0,0,1,0,0
2304,15.95,1,0,13.0,12.0,128.0,4.0,3200.0,156.2,582,5.273255936,6.311190196,0,0,0,0,1,0,0
2305,15.95,1,0,13.0,12.0,64.0,4.0,3200.0,156.2,475,5.217215765,6.111533856,0,0,0,0,1,0,0
2306,12.88,1,0,16.0,24.0,32.0,4.0,3000.0,139.0,597,5.05675523,5.520059937,0,0,0,1,0,0,0
2307,16.33,1,0,13.0,12.0,64.0,4.0,3900.0,181.5,540,5.007229501,6.111644707,0,0,0,1,0,0,0
2308,16.33,1,0,13.0,12.0,128.0,4.0,3900.0,181.5,475,4.969604945,6.311734809,0,0,0,0,1,0,0
2309,15.27,1,0,13.0,12.0,64.0,4.0,3250.0,159.0,863,5.058599721,5.96729992,0,0,0,1,0,0,0
2310,15.21,1,0,16.0,24.0,64.0,4.0,3225.0,160.0,610,4.871449852,5.889210313,0,0,0,1,0,0,0
2311,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,157.0,799,4.396299294,5.133206846,0,0,0,1,0,0,0
2312,12.83,1,0,13.0,16.0,32.0,4.0,3000.0,162.8,843,4.589751933,5.297967305,0,0,0,1,0,0,0
2313,14.86,1,0,16.0,14.0,64.0,4.0,4015.0,183.2,662,5.05299211,5.9696023,0,0,0,1,0,0,0
2314,12.83,1,0,16.0,14.0,64.0,4.0,3320.0,154.0,582,4.679256729,5.863687992,0,0,0,1,0,0,0
2315,12.83,1,0,13.0,20.0,64.0,4.0,3000.0,154.0,797,4.656528478,5.628879315,0,0,0,1,0,0,0
2316,10.29,1,0,5.0,2.0,16.0,4.0,1900.0,157.8,843,4.131800899,4.795294555,0,0,0,1,0,0,0
2317,12.75,1,0,13.0,5.0,16.0,4.0,2730.0,142.0,608,4.100160948,5.291997438,0,0,0,1,0,0,0
2318,12.83,1,0,13.0,16.0,32.0,4.0,3000.0,155.0,786,4.60386934,5.076485455,0,0,0,1,0,0,0
2319,12.83,1,0,16.0,14.0,64.0,4.0,3160.0,158.6,601,4.717426868,6.107935611,0,0,0,1,0,0,0
2320,12.83,1,0,13.0,16.0,32.0,4.0,3000.0,154.0,569,4.407816206,5.599199434,0,0,1,0,0,0,0
2321,13.87,1,0,14.5,16.0,128.0,4.0,4080.0,178.0,840,4.683704064,6.550651672,0,0,1,0,0,0,0
2322,14.94,1,0,16.0,8.0,64.0,4.0,4000.0,199.0,606,4.688867745,6.363700291,0,0,1,0,0,0,0
2323,12.83,1,0,16.0,8.0,64.0,4.0,3050.0,154.0,661,5.166898028,6.132638536,0,0,1,0,0,0,0
2324,12.83,1,0,13.0,20.0,32.0,4.0,3000.0,154.0,617,4.647942278,5.520059937,0,0,1,0,0,0,0
2325,12.88,1,0,16.0,16.0,64.0,4.0,4000.0,183.5,791,5.543731087,6.523077607,0,0,1,0,0,0,0
2326,12.75,1,0,13.0,16.0,64.0,4.0,3000.0,151.0,834,5.17733547,6.461014949,0,0,1,0,0,0,0
2327,12.83,1,0,13.0,8.0,32.0,4.0,3000.0,168.0,678,4.599353301,5.706046576,0,0,1,0,0,0,0
2328,12.7,1,0,13.0,8.0,16.0,4.0,2550.0,138.0,664,4.585273554,5.565209825,0,0,1,0,0,0,0
2329,12.88,1,0,16.0,8.0,64.0,4.0,3000.0,172.5,817,4.873822333,6.016571708,0,0,1,0,0,0,0
2330,12.75,1,0,13.0,8.0,64.0,4.0,2400.0,140.5,1068,4.902901594,5.858590082,0,0,1,0,0,0,0
2331,13.79,1,0,16.0,8.0,128.0,4.0,3600.0,167.8,618,4.879767019,6.410503775,0,0,1,0,0,0,0
2332,13.79,1,0,16.0,8.0,128.0,4.0,3600.0,167.8,675,4.901341126,6.252346945,0,0,1,0,0,0,0
2333,12.7,1,0,8.0,5.0,16.0,4.0,2350.0,157.0,735,4.340683671,4.862753811,0,1,0,0,0,0,0
2334,10.34,0,0,8.0,2.0,32.0,4.0,2100.0,137.0,873,4.243051882,4.866379938,0,1,0,0,0,0,0
2335,12.7,1,0,13.0,5.0,16.0,4.0,2300.0,153.0,754,4.362461479,4.591071262,0,1,0,0,0,0,0
2336,12.83,1,0,13.0,5.0,32.0,4.0,4150.0,194.0,753,4.704834509,6.083815808,0,1,0,0,0,0,0
2337,12.75,1,0,13.0,8.0,16.0,4.0,2450.0,151.0,857,4.789656066,5.703515772,0,1,0,0,0,0,0
2338,12.83,1,0,13.0,5.0,16.0,4.0,2300.0,153.0,780,4.680370419,6.064273462,0,1,0,0,0,0,0
2339,12.83,1,0,13.0,5.0,16.0,4.0,2300.0,156.0,910,4.749357106,6.154836862,1,0,0,0,0,0,0
2340,12.7,0,0,13.0,0.3,16.0,4.0,2000.0,150.0,585,3.949896658,4.713396591,1,0,0,0,0,0,0
2341,10.34,0,0,8.0,5.0,32.0,4.0,2100.0,156.0,847,4.11887456,4.61045619,1,0,0,0,0,0,0
2342,10.29,0,0,5.0,2.0,16.0,4.0,1900.0,130.0,1092,3.554204551,4.69711106,0,0,0,0,0,0,0
2343,12.7,1,0,5.0,2.0,32.0,4.0,2000.0,134.0,372,3.75114978,4.25830412,0,0,0,0,1,0,0
2344,12.88,1,0,16.0,8.0,32.0,4.0,3100.0,153.0,479,4.53999146,4.693181063,0,0,0,0,1,0,0
2345,12.83,1,0,13.0,8.0,16.0,4.0,2900.0,145.0,369,4.211683055,4.789240213,0,0,0,0,1,0,0
2346,13.56,1,0,8.0,5.0,16.0,4.0,3100.0,155.0,593,3.921775297,4.622911867,0,0,0,0,1,0,0
2347,12.7,1,0,5.0,2.0,32.0,4.0,2200.0,169.0,686,4.089666973,4.378269586,0,0,0,1,0,0,0
2348,12.83,1,0,16.0,8.0,32.0,4.0,3000.0,166.0,612,4.616209033,5.442287832,0,0,0,1,0,0,0
2349,12.7,1,0,13.0,5.0,16.0,4.0,2400.0,151.0,792,4.196600263,4.601262561,0,0,0,1,0,0,0
2350,12.7,1,0,5.0,2.0,32.0,4.0,2000.0,167.9,622,3.969914484,4.067144642,0,0,1,0,0,0,0
2351,12.83,1,0,16.0,8.0,32.0,4.0,3000.0,155.0,1047,4.625854777,5.941591297,0,0,1,0,0,0,0
2352,12.83,1,0,13.0,5.0,16.0,4.0,2960.0,150.0,569,4.432719749,5.077109441,0,0,1,0,0,0,0
2353,12.7,1,0,8.0,5.0,32.0,4.0,2540.0,128.0,959,4.196299285,4.614922477,0,0,1,0,0,0,0
2354,10.29,1,0,5.0,2.0,32.0,4.0,1780.0,146.0,720,3.644404964,4.244200318,0,1,0,0,0,0,0
2355,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,159.0,872,4.55240212,5.140844508,0,1,0,0,0,0,0
2356,12.7,1,0,8.0,2.0,32.0,4.0,2500.0,155.0,948,3.964425684,4.721173862,0,1,0,0,0,0,0
2357,10.16,0,0,2.0,2.0,16.0,4.0,1400.0,112.0,1048,3.348499593,4.107096246,0,1,0,0,0,0,0
2358,12.7,1,0,5.0,0.3,16.0,4.0,3000.0,162.0,697,3.58240721,5.012566761,1,0,0,0,0,0,0
2359,10.29,0,0,5.0,0.3,16.0,4.0,1880.0,152.0,745,3.476304854,4.504133642,1,0,0,0,0,0,0
2360,10.16,0,0,3.15,2.0,16.0,4.0,1400.0,117.0,966,3.534270336,3.913621727,1,0,0,0,0,0,0
2361,10.16,0,0,5.0,0.3,16.0,4.0,1500.0,136.0,625,3.660737148,4.714741822,0,0,0,0,0,0,0
2362,15.24,1,0,16.0,16.0,64.0,4.0,3000.0,164.0,486,4.890875306,5.706312605,0,0,0,0,1,0,0
2363,15.24,1,0,13.0,16.0,32.0,4.0,3000.0,153.0,546,4.437343075,5.299067085,0,0,0,0,1,0,0
2364,12.88,1,0,16.0,5.0,64.0,4.0,3000.0,162.0,769,4.768223972,5.254835588,0,0,0,1,0,0,0
2365,12.88,1,0,13.0,16.0,16.0,4.0,2900.0,160.0,560,4.456438132,5.016219672,0,0,0,1,0,0,0
2366,12.7,0,0,5.0,2.0,16.0,4.0,1800.0,156.0,1065,3.795489189,4.776936229,0,1,0,0,0,0,0
2367,12.7,0,0,5.0,1.3,16.0,4.0,1800.0,174.0,566,3.785325352,4.617493936,1,0,0,0,0,0,0
2368,10.29,1,0,5.0,2.0,16.0,4.0,2100.0,141.0,674,3.687378328,4.86437562,1,0,0,0,0,0,0
2369,12.7,1,0,8.0,2.0,32.0,4.0,2100.0,175.0,658,4.334803991,5.076984675,1,0,0,0,0,0,0
2370,12.7,1,0,16.0,8.0,16.0,4.0,2350.0,143.0,717,4.931447776,5.702748607,1,0,0,0,0,0,0
2371,10.34,0,0,8.0,5.0,32.0,4.0,2000.0,124.0,605,3.987315989,5.294610505,1,0,0,0,0,0,0
2372,10.34,1,0,8.0,5.0,16.0,4.0,2000.0,119.0,850,4.306359756,5.306186325,1,0,0,0,0,0,0
2373,12.7,0,0,16.0,8.0,16.0,4.0,2350.0,154.0,974,4.876646654,5.858104568,1,0,0,0,0,0,0
2374,16.23,1,0,12.0,20.0,256.0,4.0,4000.0,205.0,517,5.42252417,6.109136465,0,0,0,0,0,1,0
2375,15.9,1,0,12.0,8.0,64.0,4.0,4000.0,180.0,256,4.482550472,4.865609522,0,0,0,0,0,1,0
2376,15.32,1,0,12.0,13.0,128.0,4.0,4000.0,186.0,328,4.695559186,5.296365463,0,0,0,0,0,1,0
2377,16.23,1,0,12.0,20.0,64.0,4.0,3800.0,189.0,362,4.989002994,6.397246272,0,0,0,0,0,1,0
2378,16.23,1,0,12.0,20.0,256.0,4.0,3300.0,173.0,195,5.39983551,6.272273051,0,0,0,0,0,1,0
2379,15.16,1,0,12.0,20.0,64.0,4.0,3070.0,155.0,353,5.040647068,5.714524571,0,0,0,0,0,1,0
2380,16.23,1,0,12.0,20.0,64.0,4.0,3300.0,173.0,465,4.756516938,6.106911523,0,0,0,0,0,1,0
2381,12.7,1,0,8.0,5.0,32.0,4.0,3000.0,137.0,506,4.018902367,4.383525511,0,0,0,0,0,1,0
2382,15.32,1,0,12.0,13.0,64.0,4.0,4000.0,186.0,414,4.768223972,5.007497042,0,0,0,0,0,1,0
2383,14.83,1,0,13.0,8.0,64.0,4.0,3000.0,150.0,446,4.661550519,5.131672289,0,0,0,0,1,0,0
2384,16.23,1,0,13.0,14.5,256.0,4.0,3200.0,218.0,727,5.56819182,6.326739639,0,0,0,0,1,0,0
2385,15.27,1,0,13.0,20.0,256.0,4.0,4000.0,190.0,668,5.370079733,6.109314247,0,0,0,0,1,0,0
2386,15.9,1,0,13.0,14.5,64.0,4.0,4000.0,182.0,469,4.676467068,5.251906869,0,0,0,0,1,0,0
2387,15.77,1,0,13.0,20.0,128.0,4.0,3000.0,177.0,440,5.204446151,6.216985271,0,0,0,0,1,0,0
2388,15.9,1,0,13.0,24.0,64.0,4.0,3350.0,169.0,427,4.958288814,5.441118165,0,0,0,0,1,0,0
2389,15.7,1,0,13.0,20.0,256.0,4.0,4000.0,182.0,390,4.906459262,5.668431597,0,0,0,0,1,0,0
2390,15.21,1,0,13.0,20.0,128.0,4.0,3000.0,166.0,471,4.885072071,5.257078619,0,0,0,0,1,0,0
2391,14.83,1,0,13.0,5.0,64.0,4.0,4000.0,178.0,535,4.624972813,5.202797165,0,0,0,0,1,0,0
2392,15.47,1,0,13.0,8.0,128.0,4.0,5500.0,221.0,682,4.618678536,5.445702353,0,0,0,0,1,0,0
2393,13.84,1,0,13.0,5.0,64.0,4.0,3000.0,146.0,525,4.537426534,4.793390975,0,0,0,0,1,0,0
2394,13.84,1,0,13.0,5.0,32.0,4.0,3000.0,145.0,641,4.100657924,4.506233438,0,0,0,0,1,0,0
2395,15.77,1,0,13.0,20.0,128.0,4.0,3000.0,177.0,682,4.950672953,6.215747449,0,0,0,0,1,0,0
2396,15.77,1,0,13.0,20.0,64.0,4.0,3400.0,175.0,372,5.042004754,5.941617575,0,0,0,0,1,0,0
2397,14.94,1,0,13.0,20.0,128.0,4.0,3120.0,164.0,620,4.82775358,5.559527119,0,0,0,0,1,0,0
2398,15.21,1,0,13.0,16.0,64.0,4.0,3080.0,170.0,465,4.754021133,5.018669599,0,0,0,0,1,0,0
2399,15.21,1,0,13.0,5.0,256.0,4.0,3400.0,191.0,590,5.186547466,5.99490861,0,0,0,0,1,0,0
2400,15.21,1,0,13.0,13.0,64.0,4.0,4000.0,181.0,543,4.496470769,5.1965061,0,0,0,0,1,0,0
2401,15.21,1,0,13.0,20.0,64.0,4.0,4000.0,181.0,386,4.795294555,5.193290129,0,0,0,0,1,0,0
2402,15.21,1,0,13.0,20.0,128.0,4.0,4000.0,190.0,630,5.076360611,5.992489022,0,0,0,0,1,0,0
2403,15.21,1,0,12.0,5.0,64.0,4.0,4000.0,180.0,442,4.424367475,5.082955956,0,0,0,0,1,0,0
2404,12.88,1,0,12.0,5.0,32.0,4.0,3300.0,157.0,679,4.558078578,5.074360985,0,0,0,1,0,0,0
2405,12.7,1,0,13.0,5.0,32.0,4.0,3000.0,137.0,769,4.38414938,4.70682384,0,0,0,1,0,0,0
2406,12.83,1,0,13.0,16.0,64.0,4.0,3080.0,153.0,575,4.689695141,4.93634269,0,0,0,1,0,0,0
2407,12.83,1,0,13.0,5.0,16.0,4.0,3080.0,150.0,782,4.284275979,4.504023004,0,0,0,1,0,0,0
2408,12.83,1,0,13.0,16.0,64.0,4.0,3500.0,163.0,581,4.770769367,5.630243571,0,0,0,1,0,0,0
2409,15.21,1,0,12.0,5.0,128.0,4.0,3400.0,185.0,677,5.156465742,6.013372799,0,0,0,1,0,0,0
2410,12.83,1,0,13.0,5.0,64.0,4.0,3080.0,165.0,683,4.562993107,5.148017596,0,0,0,1,0,0,0
2411,16.36,1,0,12.0,5.0,32.0,4.0,5300.0,211.0,761,4.653674595,5.298967155,0,0,0,1,0,0,0
2412,12.7,1,0,13.0,5.0,64.0,4.0,4100.0,150.0,881,4.479039909,4.710430697,0,0,0,1,0,0,0
2413,13.08,1,0,13.0,8.0,64.0,4.0,3350.0,168.0,616,4.549023025,5.790938286,0,0,0,1,0,0,0
2414,18.01,0,0,13.0,5.0,64.0,4.0,6600.0,328.0,825,5.002401489,5.669052994,0,0,0,1,0,0,0
